user_id,item_id,rank
132608,1024,3
132608,3734,4
132608,12719,5
132608,7671,6
132608,657,7
132608,5693,8
132608,14414,9
132608,1287,10
132608,14388,11
132608,15464,12
132608,10772,13
132608,1819,14
132608,6458,15
132608,16166,16
132608,11237,17
132608,8636,18
132608,5906,19
132608,11778,20
745891,12719,1
745891,14414,2
745891,5693,3
745891,1024,4
745891,6837,5
745891,657,6
745891,15464,7
745891,10772,8
745891,14388,9
745891,16166,10
745891,6458,11
745891,1819,12
745891,3734,13
745891,1287,14
745891,16270,15
745891,9465,16
745891,11310,17
745891,11237,18
745891,11778,19
745891,9211,20
369359,14388,1
369359,12719,2
369359,1678,3
369359,386,4
369359,9211,5
369359,14414,6
369359,9524,7
369359,14230,8
369359,2775,9
369359,2323,10
369359,5693,11
369359,12637,12
369359,15464,13
369359,1287,14
369359,11237,15
369359,10436,16
369359,657,17
369359,10786,18
369359,6458,19
369359,9465,20
799029,11310,1
799029,7626,2
799029,7671,3
799029,16166,4
799029,657,5
799029,12173,6
799029,4436,7
799029,3935,8
799029,1287,9
799029,15464,10
799029,7571,11
799029,11237,12
799029,14317,13
799029,10772,14
799029,14414,15
799029,12719,16
799029,5693,17
799029,14388,18
799029,6837,19
799029,1819,20
522296,599,1
522296,14414,2
522296,12719,3
522296,1678,4
522296,14388,5
522296,9211,6
522296,6837,7
522296,3446,8
522296,9465,9
522296,6458,10
522296,2323,11
522296,11103,12
522296,15464,13
522296,5693,14
522296,11102,15
522296,657,16
522296,1287,17
522296,6908,18
522296,11237,19
522296,3441,20
481482,599,1
481482,1024,2
481482,7671,3
481482,6837,4
481482,12719,5
481482,602,6
481482,14388,7
481482,9211,8
481482,11103,9
481482,14414,10
481482,3734,11
481482,9524,12
481482,4207,13
481482,9198,14
481482,9465,15
481482,3446,16
481482,6458,17
481482,11237,18
481482,3495,19
481482,11940,20
303789,3734,1
303789,7671,2
303789,13865,3
303789,6837,4
303789,12719,5
303789,14414,6
303789,8636,7
303789,11237,8
303789,1287,9
303789,657,10
303789,6458,11
303789,4740,12
303789,9465,13
303789,5693,14
303789,3182,15
303789,11778,16
303789,1844,17
303789,10772,18
303789,142,19
303789,16166,20
168751,4207,1
168751,11103,2
168751,3446,3
168751,180,4
168751,14260,5
168751,1264,6
168751,5249,7
168751,3495,8
168751,10827,9
168751,1678,10
168751,10191,11
168751,3552,12
168751,11940,13
168751,7132,14
168751,6853,15
168751,11592,16
168751,4551,17
168751,10859,18
168751,9198,19
168751,936,20
255974,12719,1
255974,14414,2
255974,7671,3
255974,1024,4
255974,6837,5
255974,16166,6
255974,5693,7
255974,14388,8
255974,657,9
255974,3734,10
255974,10772,11
255974,9465,12
255974,1287,13
255974,11237,14
255974,6458,15
255974,15464,16
255974,1819,17
255974,9524,18
255974,9211,19
255974,16270,20
667933,1678,1
667933,512,2
667933,15513,3
667933,15781,4
667933,7102,5
667933,16454,6
667933,8541,7
667933,8178,8
667933,3784,9
667933,12721,10
667933,12853,11
667933,1355,12
667933,849,13
667933,8266,14
667933,10990,15
667933,10448,16
667933,14022,17
667933,4,18
667933,1024,19
667933,460,20
405812,1678,1
405812,6837,2
405812,180,3
405812,3360,4
405812,3446,5
405812,6853,6
405812,11103,7
405812,13384,8
405812,11940,9
405812,509,10
405812,86,11
405812,835,12
405812,1264,13
405812,14414,14
405812,9198,15
405812,6375,16
405812,10859,17
405812,1895,18
405812,14655,19
405812,13399,20
712153,11237,1
712153,14414,2
712153,12719,3
712153,1819,4
712153,10772,5
712153,657,6
712153,460,7
712153,13865,8
712153,5693,9
712153,3734,10
712153,15464,11
712153,5906,12
712153,16166,13
712153,6458,14
712153,1287,15
712153,16270,16
712153,1024,17
712153,9169,18
712153,830,19
712153,7671,20
567928,599,1
567928,7671,2
567928,12719,3
567928,6837,4
567928,11103,5
567928,11102,6
567928,12226,7
567928,602,8
567928,14411,9
567928,8709,10
567928,5693,11
567928,3446,12
567928,11778,13
567928,4373,14
567928,15464,15
567928,4207,16
567928,11237,17
567928,1287,18
567928,657,19
567928,7396,20
620048,3734,1
620048,599,2
620048,3784,3
620048,6837,4
620048,7671,5
620048,11103,6
620048,4207,7
620048,4422,8
620048,3495,9
620048,13865,10
620048,456,11
620048,14260,12
620048,11237,13
620048,9862,14
620048,512,15
620048,10191,16
620048,602,17
620048,16259,18
620048,5249,19
620048,1075,20
167898,14260,1
167898,10191,2
167898,180,3
167898,3446,4
167898,1678,5
167898,4207,6
167898,14388,7
167898,3552,8
167898,1264,9
167898,9115,10
167898,11940,11
167898,11103,12
167898,10827,13
167898,9198,14
167898,7132,15
167898,14414,16
167898,9524,17
167898,12719,18
167898,2323,19
167898,2775,20
905380,14414,1
905380,12719,2
905380,7671,3
905380,657,4
905380,9465,5
905380,6837,6
905380,1287,7
905380,1819,8
905380,6458,9
905380,5693,10
905380,10772,11
905380,11237,12
905380,16166,13
905380,12501,14
905380,15464,15
905380,9124,16
905380,16270,17
905380,9169,18
905380,8636,19
905380,7417,20
848389,7671,1
848389,6837,2
848389,12719,3
848389,3446,4
848389,5693,5
848389,1287,6
848389,11237,7
848389,657,8
848389,11103,9
848389,15464,10
848389,14317,11
848389,3734,12
848389,10772,13
848389,10191,14
848389,5658,15
848389,3784,16
848389,16166,17
848389,3182,18
848389,4207,19
848389,3935,20
187500,1287,1
187500,657,2
187500,5693,3
187500,10772,4
187500,15464,5
187500,3734,6
187500,6837,7
187500,7671,8
187500,16166,9
187500,14414,10
187500,12719,11
187500,1819,12
187500,16270,13
187500,9169,14
187500,11237,15
187500,7626,16
187500,13865,17
187500,6458,18
187500,12501,19
187500,11778,20
625362,12719,1
625362,7626,2
625362,1287,3
625362,14414,4
625362,1819,5
625362,11237,6
625362,657,7
625362,8481,8
625362,9298,9
625362,12849,10
625362,10942,11
625362,12173,12
625362,1024,13
625362,3940,14
625362,460,15
625362,6458,16
625362,9524,17
625362,682,18
625362,281,19
625362,6837,20
1089339,3446,1
1089339,14414,2
1089339,11940,3
1089339,10191,4
1089339,6853,5
1089339,14388,6
1089339,16315,7
1089339,4207,8
1089339,14260,9
1089339,12719,10
1089339,9211,11
1089339,10827,12
1089339,11592,13
1089339,8832,14
1089339,9198,15
1089339,86,16
1089339,7132,17
1089339,11103,18
1089339,1264,19
1089339,599,20
751620,7671,1
751620,3734,2
751620,6837,3
751620,13865,4
751620,14414,5
751620,1287,6
751620,12719,7
751620,657,8
751620,11237,9
751620,10772,10
751620,7829,11
751620,15464,12
751620,4740,13
751620,5693,14
751620,9211,15
751620,14703,16
751620,6458,17
751620,3182,18
751620,7626,19
751620,12995,20
375442,7671,1
375442,12719,2
375442,14230,3
375442,6837,4
375442,5693,5
375442,1287,6
375442,11237,7
375442,14414,8
375442,657,9
375442,10436,10
375442,12637,11
375442,15464,12
375442,1554,13
375442,10772,14
375442,11778,15
375442,14317,16
375442,2625,17
375442,13018,18
375442,8636,19
375442,6458,20
256943,7671,1
256943,12719,2
256943,3734,3
256943,13865,4
256943,6837,5
256943,16398,6
256943,14414,7
256943,8636,8
256943,6458,9
256943,11237,10
256943,657,11
256943,15297,12
256943,1287,13
256943,5693,14
256943,9465,15
256943,15464,16
256943,10772,17
256943,3784,18
256943,11778,19
256943,9728,20
881235,1287,1
881235,657,2
881235,14414,3
881235,1819,4
881235,3734,5
881235,12719,6
881235,13865,7
881235,11237,8
881235,13955,9
881235,9169,10
881235,5693,11
881235,5906,12
881235,15464,13
881235,10772,14
881235,6458,15
881235,9524,16
881235,16166,17
881235,6837,18
881235,12501,19
881235,7671,20
219053,7671,1
219053,6837,2
219053,14388,3
219053,14414,4
219053,12719,5
219053,9465,6
219053,1287,7
219053,5693,8
219053,657,9
219053,10436,10
219053,14230,11
219053,11103,12
219053,11237,13
219053,15464,14
219053,10191,15
219053,11778,16
219053,6458,17
219053,10772,18
219053,2625,19
219053,3,20
402602,14260,1
402602,6824,2
402602,180,3
402602,6853,4
402602,10191,5
402602,3552,6
402602,3446,7
402602,3495,8
402602,7671,9
402602,15687,10
402602,14507,11
402602,1264,12
402602,14414,13
402602,599,14
402602,9115,15
402602,10827,16
402602,11103,17
402602,5249,18
402602,10859,19
402602,9198,20
100052,1895,1
100052,6837,2
100052,1678,3
100052,14388,4
100052,9211,5
100052,2323,6
100052,1817,7
100052,10436,8
100052,6458,9
100052,9465,10
100052,15464,11
100052,2775,12
100052,11237,13
100052,5693,14
100052,1287,15
100052,657,16
100052,11778,17
100052,12719,18
100052,16166,19
100052,14414,20
835355,12719,1
835355,14414,2
835355,9524,3
835355,1678,4
835355,3071,5
835355,386,6
835355,9211,7
835355,10436,8
835355,6458,9
835355,11237,10
835355,2323,11
835355,15464,12
835355,10786,13
835355,5693,14
835355,1287,15
835355,657,16
835355,2625,17
835355,11778,18
835355,16166,19
835355,312,20
551099,1024,1
551099,6837,2
551099,12719,3
551099,7671,4
551099,11310,5
551099,14414,6
551099,1287,7
551099,16166,8
551099,14388,9
551099,7626,10
551099,10772,11
551099,6458,12
551099,4436,13
551099,5693,14
551099,3935,15
551099,9524,16
551099,657,17
551099,12173,18
551099,830,19
551099,11237,20
1036894,12719,1
1036894,6837,2
1036894,14414,3
1036894,460,4
1036894,1024,5
1036894,1287,6
1036894,973,7
1036894,11237,8
1036894,6458,9
1036894,657,10
1036894,1819,11
1036894,14388,12
1036894,9524,13
1036894,3182,14
1036894,13955,15
1036894,11749,16
1036894,9465,17
1036894,3071,18
1036894,830,19
1036894,13073,20
905015,1024,1
905015,6837,2
905015,3734,3
905015,7671,4
905015,12719,5
905015,13865,6
905015,9211,7
905015,14414,8
905015,9524,9
905015,14388,10
905015,16463,11
905015,11237,12
905015,6458,13
905015,8636,14
905015,657,15
905015,1287,16
905015,5693,17
905015,9465,18
905015,10772,19
905015,11778,20
670317,11310,1
670317,3935,2
670317,7626,3
670317,12173,4
670317,4436,5
670317,12981,6
670317,7829,7
670317,7571,8
670317,14317,9
670317,14703,10
670317,4457,11
670317,10772,12
670317,16166,13
670317,14741,14
670317,4495,15
670317,11778,16
670317,4740,17
670317,5658,18
670317,657,19
670317,3734,20
183889,12719,1
183889,16166,2
183889,10772,3
183889,6837,4
183889,14414,5
183889,7671,6
183889,5693,7
183889,657,8
183889,15464,9
183889,1287,10
183889,1819,11
183889,11237,12
183889,142,13
183889,16270,14
183889,6458,15
183889,11778,16
183889,3734,17
183889,9465,18
183889,13865,19
183889,8636,20
868417,7671,1
868417,12719,2
868417,6837,3
868417,14414,4
868417,6458,5
868417,9465,6
868417,5693,7
868417,10436,8
868417,11237,9
868417,1287,10
868417,15464,11
868417,12637,12
868417,657,13
868417,4207,14
868417,3,15
868417,3095,16
868417,11103,17
868417,11778,18
868417,10772,19
868417,2625,20
1062293,11103,1
1062293,3446,2
1062293,14260,3
1062293,1264,4
1062293,4207,5
1062293,7671,6
1062293,10191,7
1062293,14414,8
1062293,9115,9
1062293,5249,10
1062293,14507,11
1062293,11940,12
1062293,3552,13
1062293,15687,14
1062293,12719,15
1062293,6837,16
1062293,8134,17
1062293,3495,18
1062293,180,19
1062293,3734,20
30552,7671,1
30552,6837,2
30552,14414,3
30552,12719,4
30552,9465,5
30552,6458,6
30552,5693,7
30552,10436,8
30552,14230,9
30552,1287,10
30552,657,11
30552,11237,12
30552,11103,13
30552,3,14
30552,11778,15
30552,15464,16
30552,10191,17
30552,2625,18
30552,10772,19
30552,3927,20
155083,599,1
155083,11103,2
155083,4207,3
155083,602,4
155083,15577,5
155083,6837,6
155083,3964,7
155083,3446,8
155083,7671,9
155083,3495,10
155083,14260,11
155083,11940,12
155083,2132,13
155083,10191,14
155083,3784,15
155083,16259,16
155083,3552,17
155083,3734,18
155083,15687,19
155083,5249,20
261872,14414,1
261872,3734,2
261872,7671,3
261872,12719,4
261872,6837,5
261872,6458,6
261872,599,7
261872,9465,8
261872,11237,9
261872,10191,10
261872,5693,11
261872,13865,12
261872,3784,13
261872,657,14
261872,1287,15
261872,15464,16
261872,8636,17
261872,4207,18
261872,3182,19
261872,11103,20
913981,14388,1
913981,9211,2
913981,6837,3
913981,1817,4
913981,12719,5
913981,1678,6
913981,6458,7
913981,9465,8
913981,2323,9
913981,10436,10
913981,15787,11
913981,15464,12
913981,2775,13
913981,14655,14
913981,5693,15
913981,2625,16
913981,11237,17
913981,1287,18
913981,657,19
913981,11778,20
450123,1678,1
450123,15513,2
450123,12719,3
450123,14414,4
450123,5723,5
450123,6679,6
450123,2775,7
450123,9211,8
450123,7179,9
450123,9524,10
450123,14388,11
450123,6837,12
450123,9660,13
450123,9465,14
450123,12629,15
450123,5693,16
450123,2323,17
450123,6458,18
450123,10448,19
450123,15464,20
757266,12719,1
757266,14388,2
757266,1895,3
757266,6837,4
757266,14655,5
757266,1678,6
757266,2775,7
757266,15787,8
757266,9465,9
757266,9211,10
757266,6458,11
757266,14414,12
757266,1817,13
757266,3,14
757266,2323,15
757266,11103,16
757266,5693,17
757266,1287,18
757266,657,19
757266,10436,20
530224,14388,1
530224,1895,2
530224,1817,3
530224,9211,4
530224,1678,5
530224,10436,6
530224,12719,7
530224,1287,8
530224,11778,9
530224,657,10
530224,10772,11
530224,6837,12
530224,15464,13
530224,14317,14
530224,16166,15
530224,6458,16
530224,2775,17
530224,2323,18
530224,14245,19
530224,5693,20
153957,3734,1
153957,5693,2
153957,15464,3
153957,10772,4
153957,16166,5
153957,1819,6
153957,657,7
153957,1287,8
153957,13865,9
153957,11237,10
153957,16270,11
153957,8636,12
153957,14414,13
153957,9169,14
153957,11778,15
153957,7626,16
153957,12501,17
153957,4436,18
153957,14431,19
153957,11310,20
162876,7671,1
162876,12719,2
162876,14414,3
162876,14388,4
162876,6837,5
162876,6458,6
162876,9211,7
162876,9465,8
162876,10436,9
162876,15464,10
162876,11237,11
162876,5693,12
162876,2625,13
162876,657,14
162876,1287,15
162876,11778,16
162876,16166,17
162876,12637,18
162876,3784,19
162876,3182,20
861283,599,1
861283,602,2
861283,11103,3
861283,14414,4
861283,7671,5
861283,6837,6
861283,4207,7
861283,12719,8
861283,3446,9
861283,11102,10
861283,10191,11
861283,3552,12
861283,657,13
861283,6458,14
861283,180,15
861283,13865,16
861283,11940,17
861283,1287,18
861283,15464,19
861283,9429,20
315641,11310,1
315641,12173,2
315641,7626,3
315641,4436,4
315641,10772,5
315641,16166,6
315641,6837,7
315641,14317,8
315641,657,9
315641,7671,10
315641,5693,11
315641,3935,12
315641,3734,13
315641,1287,14
315641,12981,15
315641,12719,16
315641,15464,17
315641,4457,18
315641,7571,19
315641,14703,20
610140,14388,1
610140,14414,2
610140,12719,3
610140,1678,4
610140,9211,5
610140,1817,6
610140,9524,7
610140,2775,8
610140,14230,9
610140,2323,10
610140,5693,11
610140,12637,12
610140,15464,13
610140,6458,14
610140,1287,15
610140,11237,16
610140,10436,17
610140,657,18
610140,9465,19
610140,3071,20
422714,12719,1
422714,14388,2
422714,7822,3
422714,14414,4
422714,6412,5
422714,9211,6
422714,14876,7
422714,9465,8
422714,2323,9
422714,9524,10
422714,8146,11
422714,1678,12
422714,2775,13
422714,5693,14
422714,657,15
422714,312,16
422714,15464,17
422714,11237,18
422714,3071,19
422714,11907,20
242050,7671,1
242050,12719,2
242050,14388,3
242050,14414,4
242050,14230,5
242050,6458,6
242050,6837,7
242050,9465,8
242050,5693,9
242050,11237,10
242050,1287,11
242050,657,12
242050,10436,13
242050,12637,14
242050,15464,15
242050,3927,16
242050,512,17
242050,1554,18
242050,14317,19
242050,11778,20
834001,3446,1
834001,180,2
834001,9115,3
834001,4207,4
834001,7671,5
834001,5249,6
834001,14260,7
834001,10827,8
834001,3552,9
834001,11103,10
834001,15687,11
834001,11940,12
834001,10191,13
834001,1264,14
834001,14414,15
834001,9198,16
834001,86,17
834001,4551,18
834001,11592,19
834001,6853,20
343400,14414,1
343400,1287,2
343400,657,3
343400,11237,4
343400,1819,5
343400,3734,6
343400,5693,7
343400,16270,8
343400,6458,9
343400,14388,10
343400,10772,11
343400,12719,12
343400,13865,13
343400,5906,14
343400,16166,15
343400,15464,16
343400,7671,17
343400,8636,18
343400,830,19
343400,12501,20
582724,14388,1
582724,12719,2
582724,6837,3
582724,9211,4
582724,14414,5
582724,9524,6
582724,2775,7
582724,2323,8
582724,5693,9
582724,6458,10
582724,15464,11
582724,12637,12
582724,1287,13
582724,11237,14
582724,14230,15
582724,10436,16
582724,657,17
582724,9465,18
582724,3071,19
582724,7125,20
846630,13865,1
846630,14414,2
846630,3734,3
846630,657,4
846630,1287,5
846630,5906,6
846630,16270,7
846630,8636,8
846630,1819,9
846630,5693,10
846630,10772,11
846630,15464,12
846630,16166,13
846630,11237,14
846630,6458,15
846630,142,16
846630,12719,17
846630,12501,18
846630,9169,19
846630,830,20
357824,6837,1
357824,3734,2
357824,7671,3
357824,13865,4
357824,657,5
357824,1287,6
357824,12719,7
357824,15464,8
357824,10772,9
357824,14414,10
357824,11237,11
357824,5693,12
357824,16166,13
357824,8636,14
357824,3182,15
357824,9728,16
357824,4740,17
357824,6458,18
357824,1819,19
357824,11778,20
221435,6837,1
221435,14414,2
221435,12719,3
221435,1895,4
221435,3734,5
221435,6458,6
221435,13865,7
221435,9465,8
221435,15787,9
221435,14655,10
221435,3718,11
221435,13384,12
221435,9393,13
221435,3360,14
221435,657,15
221435,180,16
221435,3446,17
221435,5249,18
221435,8636,19
221435,1287,20
964196,657,1
964196,16166,2
964196,7671,3
964196,12719,4
964196,14414,5
964196,5693,6
964196,10772,7
964196,16270,8
964196,1287,9
964196,15464,10
964196,9617,11
964196,6837,12
964196,1819,13
964196,8636,14
964196,11237,15
964196,3182,16
964196,12501,17
964196,9169,18
964196,8481,19
964196,6458,20
456618,14414,1
456618,11310,2
456618,13865,3
456618,6458,4
456618,12719,5
456618,460,6
456618,14388,7
456618,7671,8
456618,10772,9
456618,5906,10
456618,657,11
456618,1024,12
456618,9465,13
456618,9646,14
456618,9211,15
456618,16166,16
456618,3734,17
456618,1287,18
456618,830,19
456618,8636,20
193545,9211,1
193545,1895,2
193545,6837,3
193545,2323,4
193545,14388,5
193545,1817,6
193545,6458,7
193545,1678,8
193545,2775,9
193545,12719,10
193545,11103,11
193545,9465,12
193545,14414,13
193545,5693,14
193545,1287,15
193545,10436,16
193545,12637,17
193545,11237,18
193545,1002,19
193545,14230,20
46498,13865,1
46498,657,2
46498,3734,3
46498,12719,4
46498,6837,5
46498,7671,6
46498,14414,7
46498,1287,8
46498,6458,9
46498,5693,10
46498,5906,11
46498,11237,12
46498,1819,13
46498,8636,14
46498,11778,15
46498,10772,16
46498,16166,17
46498,15464,18
46498,9169,19
46498,12501,20
158814,1024,1
158814,12719,2
158814,14414,3
158814,3734,4
158814,7671,5
158814,10772,6
158814,14388,7
158814,16166,8
158814,13865,9
158814,15464,10
158814,657,11
158814,1287,12
158814,5693,13
158814,9524,14
158814,11778,15
158814,16270,16
158814,9211,17
158814,6458,18
158814,1819,19
158814,8636,20
572371,12719,1
572371,14414,2
572371,7671,3
572371,6458,4
572371,1287,5
572371,10772,6
572371,6837,7
572371,16166,8
572371,657,9
572371,15464,10
572371,8636,11
572371,1819,12
572371,11778,13
572371,16270,14
572371,5693,15
572371,11237,16
572371,9465,17
572371,3734,18
572371,1844,19
572371,9169,20
907584,10772,1
907584,657,2
907584,7626,3
907584,16166,4
907584,14414,5
907584,8437,6
907584,15464,7
907584,1287,8
907584,460,9
907584,10942,10
907584,16270,11
907584,12173,12
907584,5693,13
907584,11778,14
907584,9524,15
907584,12849,16
907584,9298,17
907584,1819,18
907584,14388,19
907584,5906,20
560910,1024,1
560910,12719,2
560910,7671,3
560910,14414,4
560910,10772,5
560910,14388,6
560910,6837,7
560910,9211,8
560910,16166,9
560910,5693,10
560910,657,11
560910,6458,12
560910,9524,13
560910,1287,14
560910,11778,15
560910,1819,16
560910,12501,17
560910,15464,18
560910,9465,19
560910,11237,20
87179,16166,1
87179,10772,2
87179,16270,3
87179,657,4
87179,5693,5
87179,14414,6
87179,15464,7
87179,1287,8
87179,11778,9
87179,3182,10
87179,12965,11
87179,1819,12
87179,12719,13
87179,6774,14
87179,7626,15
87179,11237,16
87179,9169,17
87179,1844,18
87179,12501,19
87179,14431,20
205272,602,1
205272,7671,2
205272,14414,3
205272,6837,4
205272,12719,5
205272,599,6
205272,657,7
205272,6458,8
205272,2171,9
205272,11778,10
205272,11237,11
205272,9465,12
205272,14304,13
205272,1287,14
205272,15464,15
205272,5693,16
205272,15016,17
205272,11228,18
205272,11596,19
205272,4610,20
585354,11103,1
585354,14260,2
585354,3446,3
585354,1264,4
585354,11940,5
585354,4207,6
585354,7671,7
585354,15687,8
585354,8832,9
585354,9115,10
585354,180,11
585354,6837,12
585354,4551,13
585354,3552,14
585354,9311,15
585354,14507,16
585354,10191,17
585354,5249,18
585354,12719,19
585354,14414,20
76585,599,1
76585,602,2
76585,1024,3
76585,14414,4
76585,6837,5
76585,12719,6
76585,9524,7
76585,14388,8
76585,1678,9
76585,9211,10
76585,3071,11
76585,3734,12
76585,6458,13
76585,2775,14
76585,2323,15
76585,9465,16
76585,13073,17
76585,11237,18
76585,15464,19
76585,5693,20
52869,16166,1
52869,1287,2
52869,1819,3
52869,12719,4
52869,14414,5
52869,5693,6
52869,657,7
52869,14388,8
52869,10772,9
52869,15464,10
52869,5906,11
52869,16270,12
52869,3734,13
52869,11237,14
52869,3182,15
52869,6458,16
52869,9169,17
52869,9465,18
52869,13865,19
52869,12501,20
398843,12719,1
398843,14414,2
398843,14388,3
398843,9524,4
398843,386,5
398843,3734,6
398843,9211,7
398843,6458,8
398843,10786,9
398843,15464,10
398843,11237,11
398843,3071,12
398843,2323,13
398843,1287,14
398843,657,15
398843,11778,16
398843,5693,17
398843,8902,18
398843,16166,19
398843,13865,20
316544,8358,1
316544,12719,2
316544,14414,3
316544,9524,4
316544,14388,5
316544,9211,6
316544,13399,7
316544,1678,8
316544,3071,9
316544,2323,10
316544,11237,11
316544,602,12
316544,6458,13
316544,15464,14
316544,5693,15
316544,1287,16
316544,657,17
316544,11778,18
316544,16166,19
316544,9465,20
628948,6837,1
628948,10772,2
628948,7626,3
628948,11310,4
628948,7671,5
628948,657,6
628948,15464,7
628948,16166,8
628948,11778,9
628948,12173,10
628948,3734,11
628948,12719,12
628948,1287,13
628948,5693,14
628948,4436,15
628948,3935,16
628948,1819,17
628948,11237,18
628948,16270,19
628948,12981,20
650345,7671,1
650345,14414,2
650345,599,3
650345,6837,4
650345,10191,5
650345,12719,6
650345,11102,7
650345,5693,8
650345,11237,9
650345,4207,10
650345,6458,11
650345,11103,12
650345,3446,13
650345,15464,14
650345,10772,15
650345,657,16
650345,3734,17
650345,11940,18
650345,1287,19
650345,5658,20
708518,1024,1
708518,3734,2
708518,10772,3
708518,14388,4
708518,12719,5
708518,14414,6
708518,14317,7
708518,6837,8
708518,7671,9
708518,16166,10
708518,9524,11
708518,12173,12
708518,7626,13
708518,657,14
708518,13865,15
708518,11310,16
708518,8636,17
708518,9211,18
708518,11237,19
708518,6458,20
962330,3446,1
962330,4207,2
962330,9115,3
962330,1895,4
962330,10827,5
962330,11940,6
962330,10191,7
962330,14388,8
962330,12719,9
962330,8832,10
962330,11592,11
962330,86,12
962330,5039,13
962330,6853,14
962330,11103,15
962330,9211,16
962330,9198,17
962330,1264,18
962330,16315,19
962330,2775,20
806699,3734,1
806699,6837,2
806699,7671,3
806699,11102,4
806699,11237,5
806699,8636,6
806699,657,7
806699,13865,8
806699,1287,9
806699,16166,10
806699,1819,11
806699,9169,12
806699,15464,13
806699,3182,14
806699,11778,15
806699,5693,16
806699,7626,17
806699,10772,18
806699,1844,19
806699,12501,20
21797,6837,1
21797,12719,2
21797,1287,3
21797,7671,4
21797,657,5
21797,5693,6
21797,15464,7
21797,16166,8
21797,1819,9
21797,9465,10
21797,6458,11
21797,11237,12
21797,16270,13
21797,16502,14
21797,10772,15
21797,13865,16
21797,3734,17
21797,9169,18
21797,12501,19
21797,8636,20
722615,7671,1
722615,6837,2
722615,3734,3
722615,12719,4
722615,599,5
722615,11102,6
722615,13865,7
722615,11103,8
722615,657,9
722615,1287,10
722615,15218,11
722615,5693,12
722615,11237,13
722615,8636,14
722615,139,15
722615,10772,16
722615,15464,17
722615,14228,18
722615,142,19
722615,14703,20
359800,6837,1
359800,7671,2
359800,7626,3
359800,15464,4
359800,5693,5
359800,12719,6
359800,657,7
359800,11310,8
359800,4436,9
359800,1287,10
359800,16166,11
359800,1819,12
359800,16270,13
359800,12173,14
359800,12981,15
359800,6458,16
359800,10772,17
359800,3935,18
359800,9824,19
359800,366,20
595253,3784,1
595253,512,2
595253,7102,3
595253,3734,4
595253,6837,5
595253,14968,6
595253,7671,7
595253,12719,8
595253,13865,9
595253,14414,10
595253,657,11
595253,6458,12
595253,1287,13
595253,4740,14
595253,5693,15
595253,9653,16
595253,8636,17
595253,11237,18
595253,10772,19
595253,11778,20
8337,7671,1
8337,12719,2
8337,1287,3
8337,6837,4
8337,14414,5
8337,657,6
8337,3734,7
8337,16270,8
8337,5693,9
8337,1819,10
8337,15464,11
8337,16166,12
8337,13865,13
8337,10772,14
8337,6458,15
8337,12501,16
8337,8636,17
8337,7417,18
8337,11237,19
8337,9169,20
222569,1819,1
222569,1287,2
222569,657,3
222569,14414,4
222569,11237,5
222569,12719,6
222569,6458,7
222569,3734,8
222569,9169,9
222569,13865,10
222569,5906,11
222569,15464,12
222569,5693,13
222569,16166,14
222569,12501,15
222569,16270,16
222569,10772,17
222569,13955,18
222569,11778,19
222569,11310,20
838369,599,1
838369,7671,2
838369,12719,3
838369,6837,4
838369,14414,5
838369,6608,6
838369,12948,7
838369,14627,8
838369,10830,9
838369,13865,10
838369,8948,11
838369,12288,12
838369,4243,13
838369,13461,14
838369,11102,15
838369,602,16
838369,11201,17
838369,10772,18
838369,3784,19
838369,15464,20
178344,599,1
178344,7671,2
178344,12719,3
178344,602,4
178344,14414,5
178344,3734,6
178344,16295,7
178344,6837,8
178344,6458,9
178344,11103,10
178344,11237,11
178344,9465,12
178344,4207,13
178344,7848,14
178344,14677,15
178344,9198,16
178344,15977,17
178344,5693,18
178344,8357,19
178344,3552,20
850687,12501,1
850687,12719,2
850687,14414,3
850687,6837,4
850687,1287,5
850687,657,6
850687,14388,7
850687,16166,8
850687,5906,9
850687,5693,10
850687,15464,11
850687,6458,12
850687,1819,13
850687,1024,14
850687,10772,15
850687,11237,16
850687,9465,17
850687,3734,18
850687,9524,19
850687,16270,20
21223,460,1
21223,14414,2
21223,6837,3
21223,3552,4
21223,12719,5
21223,830,6
21223,16463,7
21223,180,8
21223,5249,9
21223,6458,10
21223,14655,11
21223,1678,12
21223,657,13
21223,9198,14
21223,14507,15
21223,9393,16
21223,1462,17
21223,3446,18
21223,15787,19
21223,3718,20
20438,13865,1
20438,460,2
20438,3734,3
20438,14414,4
20438,6837,5
20438,3360,6
20438,8636,7
20438,6458,8
20438,5770,9
20438,657,10
20438,5906,11
20438,3182,12
20438,13384,13
20438,11778,14
20438,4740,15
20438,142,16
20438,9465,17
20438,5693,18
20438,1287,19
20438,9728,20
906073,14414,1
906073,460,2
906073,12719,3
906073,1287,4
906073,657,5
906073,1819,6
906073,11237,7
906073,5906,8
906073,6458,9
906073,9524,10
906073,3182,11
906073,5693,12
906073,14388,13
906073,9169,14
906073,9211,15
906073,14461,16
906073,830,17
906073,13955,18
906073,1554,19
906073,15464,20
60009,3734,1
60009,6837,2
60009,1024,3
60009,13865,4
60009,7671,5
60009,14414,6
60009,12719,7
60009,11237,8
60009,1287,9
60009,657,10
60009,9211,11
60009,599,12
60009,5693,13
60009,14388,14
60009,6458,15
60009,8636,16
60009,10772,17
60009,9728,18
60009,15464,19
60009,9465,20
856305,6837,1
856305,599,2
